"person","concept_code","decision_basis","audit_status"
"Georgia","FRUIT_VEGETABLES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GAME_MEAT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GARAM_MASALA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GARLIC","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GARLIC_BUTTER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GARLIC_POWDER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GHEE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GINGER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GLASS_NOODLES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GNOCCHI","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GOAT_CHEESE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GOOSEBERRY","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GOUDA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GRAINS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GRAPE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GRAPEFRUIT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GRAVLAX","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GREEK_YOGURT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GREEN_ASPARAGUS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GREEN_BEANS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GREEN_BELL_PEPPER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GREEN_PEAS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GREEN_PEPPER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GREEN_SPLIT_PEAS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GREEN_TEA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","GRUYERE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","HABANERO","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","HALLOUMI","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","HAM","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","HARISSA","BORNHEIM_TURKISH_ARAB_DAILY_ROUTE","POSITIVE_EASY_CONFIRMED"
"Georgia","HARZER_CHEESE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","HAZELNUT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","HEMP_SEEDS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","HERB_BUTTER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","HERBES_DE_PROVENCE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","HERRING","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","HOISIN_SAUCE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","HOKKAIDO_SQUASH","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","HONEY","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","HONEYDEW_MELON","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","HORSERADISH","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","HOT_MUSTARD","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","HOT_PAPRIKA_POWDER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","INVERTEBRATES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","JACKFRUIT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","JALAPENO","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","JASMINE_RICE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","JERUSALEM_ARTICHOKE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","JUNIPER_BERRIES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","KALE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","KASSELER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","KEFIR","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","KETCHUP","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","KIDNEY_BEANS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","KIMCHI","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","KING_OYSTER_MUSHROOM","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","KIWI","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","KOHLRABI","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LAMB","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LAMB_CHOP","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LAMB_LEG","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LAMB_SHOULDER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LAMBS_LETTUCE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LARD","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LASAGNE_SHEETS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LEAFY_GREENS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LEBERKAESE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LEEK","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LEGUMES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LEMON","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LEMONGRASS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LENTILS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LETTUCE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LIGHT_SOY_SAUCE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LIME","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LINGONBERRY_PRESERVES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LIQUORICE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LIVER_PATE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LIVER_SAUSAGE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LOVAGE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LUPIN","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","LYCHEE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MACADAMIA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MACKEREL","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MAGGI_SEASONING","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MANCHEGO","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MANDARIN","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MANGO","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MAPLE_SYRUP","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MARJORAM","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MARZIPAN","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MASCARPONE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MATCHA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MATJES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MAYONNAISE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MEAT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MEAT_ASPIC","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MELONS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MERGUEZ","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MILK","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MILK_CHOCOLATE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MILLET","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MINCED_MEAT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MINT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MIRABELLE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MISO","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MOLLUSCS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MOZZARELLA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MSG","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MUNG_BEANS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MUSHROOM_STOCK","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MUSHROOMS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MUSSELS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MUSTARD","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MUSTARD_SEED","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","MYCOPROTEIN","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","NAPA_CABBAGE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","NECTARINE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","NEUTRAL_OIL","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","NEW_POTATOES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","NOODLES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","NORI","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","NUT_AND_SEED_PASTES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","NUTMEG","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","NUTRITIONAL_YEAST","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","NUTS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","OAT_DRINK","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","OATS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","OFFAL","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","OILS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","OILY_FISH","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","OKRA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","OLIVE_OIL","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","OLIVES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","ONION","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","ONION_POWDER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","ORANGE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","OREGANO","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","ORZO","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","OYSTER_MUSHROOM","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","OYSTER_SAUCE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PAK_CHOI","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PANCETTA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PANGASIUS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PANKO","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PAPAYA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PAPRIKA_POWDER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PARMESAN","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PARSLEY","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PARSLEY_ROOT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PARSNIP","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PASSION_FRUIT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PEACH","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PEANUT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PEANUT_BUTTER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PEANUT_SATAY_SAUCE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PEAR","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PEARL_BARLEY","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PEAS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PECAN","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PECORINO","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PENNE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PEPPER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PERSIMMON","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PESTO","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PICKLED_CHILI","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PICKLED_CUCUMBER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PICKLED_GINGER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PICKLED_HERRING","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PILSNER_LAGER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PINE_NUT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PINEAPPLE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PINTO_BEANS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PISTACHIO","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PITA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PLANT_PROTEIN_PRODUCTS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PLUM","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PLUM_BUTTER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","POD_VEGETABLES","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","POINTED_CABBAGE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","POLENTA","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","POME_FRUIT","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","POMEGRANATE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","POPPY_SEEDS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PORCINI","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PORK","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PORK_BELLY","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PORK_CHOP","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PORK_CUTLET","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PORK_KNUCKLE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PORK_LIVER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PORK_LOIN","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PORK_MINCE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PORK_NECK","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PORK_RIBS","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PORK_SHOULDER","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PORK_TENDERLOIN","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PORT_WINE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","POTATO","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","POTATO_DUMPLING","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","POTATO_STARCH","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","POULTRY","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PRESERVED_FISH","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PRESERVED_PRODUCE","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PRETZEL","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
"Georgia","PROSCIUTTO","PERSON_PROFILE_EVERYDAY_RETAIL_CONFIRMED","POSITIVE_EASY_CONFIRMED"
